nct_id_i,nct_id_j,similarity
NCT06255782,NCT06204809,0.7264466861931007
NCT06255782,NCT06255782,0.9999999999999999
NCT06255782,NCT06377930,0.7784100008206655
NCT06255782,NCT06601192,0.6362439682172562
NCT06255782,NCT06663137,0.8156945972311959
NCT06255782,NCT06736509,0.6133137576863238
NCT06255782,NCT05579249,0.671795454332985
NCT06255782,NCT06034275,0.656320894232305
NCT06255782,NCT05065411,0.6332827074595168
NCT06255782,NCT05424276,0.6959489065825436
NCT06255782,NCT04887298,0.5490137822296786
NCT06255782,NCT04073498,0.8134034021999091
NCT06255782,NCT03959527,0.722600843071632
NCT06255782,NCT04469595,0.7300349251613493
NCT06255782,NCT04370054,0.7433584535503159
NCT06377930,NCT03059992,0.6501965251505254
NCT06377930,NCT03257033,0.6740938309018969
NCT06377930,NCT03363841,0.7295134272408864
NCT06377930,NCT03417102,0.7469310847241226
NCT06377930,NCT03425279,0.7078294856929942
NCT06377930,NCT03464019,0.6960529071609175
NCT06377930,NCT03504488,0.7120634596248687
NCT06377930,NCT04003467,0.5860230697154472
NCT06377930,NCT04153149,0.6972684044647534
NCT06377930,NCT04163185,0.8028175156649852
NCT06377930,NCT04180488,0.7865263141542082
NCT06377930,NCT04524273,0.6917898211962997
NCT06377930,NCT04544293,0.5018372705010254
NCT06377930,NCT05059223,0.7940448571896397
NCT06377930,NCT05085366,0.726086080947634
NCT06377930,NCT05109091,0.8041903741502653
NCT06377930,NCT05208944,0.7126532829711973
NCT06377930,NCT05291091,0.7251131695861892
NCT06377930,NCT05357950,0.7691911994753062
NCT06377930,NCT05481879,0.7353862671454772
NCT06377930,NCT05693142,0.673447412699852
NCT06377930,NCT05696717,0.765522873304593
NCT06377930,NCT05731544,0.682956547561907
NCT06377930,NCT06079736,0.7154698339161734
NCT06377930,NCT06185673,0.5425496664380449
NCT06377930,NCT06204809,0.7507251189761209
NCT06377930,NCT06255782,0.7784100008206655
NCT06377930,NCT06377930,1.0000000000000004
NCT06377930,NCT06601192,0.624649424123362
NCT06377930,NCT06663137,0.7398836625402373
NCT06377930,NCT06736509,0.7645744803881478
NCT06377930,NCT05579249,0.5690238951197283
NCT06377930,NCT06034275,0.627375720196716
NCT06377930,NCT05065411,0.6308096560120471
NCT06377930,NCT05424276,0.838976415638517
NCT06377930,NCT04887298,0.5362881179732603
NCT06377930,NCT04073498,0.6496592896039104
NCT06377930,NCT03959527,0.7205493809234474
NCT06377930,NCT04469595,0.6993635350852236
NCT06377930,NCT04370054,0.6935811967430162
NCT06601192,NCT03059992,0.6139992378334496
NCT06601192,NCT03257033,0.6473439510895285
NCT06601192,NCT03363841,0.7735836927494232
NCT06601192,NCT03417102,0.6604062539198037
NCT06601192,NCT03425279,0.6924292953213651
NCT06601192,NCT03464019,0.745106034972053
NCT06601192,NCT03504488,0.6758242667196404
NCT06601192,NCT04003467,0.6212376239284992
NCT06601192,NCT04153149,0.7448048746212437
NCT06601192,NCT04163185,0.7587963755939832
NCT06601192,NCT04180488,0.7710822213046822
NCT06601192,NCT04524273,0.6963064080742648
NCT06601192,NCT04544293,0.6175774916979431
NCT06601192,NCT05059223,0.7210643105934045
NCT06601192,NCT05085366,0.737121860476654
NCT06601192,NCT05109091,0.7281499108663216
NCT06601192,NCT05208944,0.5999945045627079
NCT06601192,NCT05291091,0.7411359131048716
NCT06601192,NCT05357950,0.708933889720524
NCT06601192,NCT05481879,0.7010222421963088
NCT06601192,NCT05693142,0.5775534137360855
NCT06601192,NCT05696717,0.7081204863968199
NCT06601192,NCT05731544,0.7293319994946541
NCT06601192,NCT06079736,0.6561430046183323
NCT06601192,NCT06185673,0.4388502068113904
NCT06601192,NCT06204809,0.6409658621510957
NCT06601192,NCT06255782,0.6362439682172562
NCT06601192,NCT06377930,0.624649424123362
NCT06601192,NCT06601192,1.0000000000000004
NCT06601192,NCT06663137,0.6960826386460736
NCT06601192,NCT06736509,0.7701892240131779
NCT06601192,NCT05579249,0.5189865641429395
NCT06601192,NCT06034275,0.705711161589844
NCT06601192,NCT05065411,0.5854755142765414
NCT06601192,NCT05424276,0.6618681648588739
NCT06601192,NCT04887298,0.6616145726502208
NCT06601192,NCT04073498,0.6944314201701653
NCT06601192,NCT03959527,0.6885184541983755
NCT06601192,NCT04469595,0.6908820571227049
NCT06601192,NCT04370054,0.7517340465039187
NCT06663137,NCT03059992,0.7539290754994001
NCT06663137,NCT03257033,0.7574995451495838
NCT06663137,NCT03363841,0.7393245258834916
NCT06663137,NCT03417102,0.7660435644982457
NCT06663137,NCT03425279,0.865391289303092
NCT06663137,NCT03464019,0.680469195147308
NCT06663137,NCT03504488,0.7952756154471263
NCT06663137,NCT04003467,0.7209050542419664
NCT06663137,NCT04153149,0.7937329600854476
NCT06663137,NCT04163185,0.689847478138814
NCT06663137,NCT04180488,0.8027728212019873
NCT06663137,NCT04524273,0.7581202013211328
NCT06663137,NCT04544293,0.6181910764730483
NCT06663137,NCT05059223,0.7004974297961868
NCT06663137,NCT05085366,0.716976766684902
NCT06663137,NCT05109091,0.7334972076045461
NCT06663137,NCT05208944,0.8328016203499201
NCT06663137,NCT05291091,0.7210225503186569
NCT06663137,NCT05357950,0.8633013959814784
NCT06663137,NCT05481879,0.8030312635491916
NCT06663137,NCT05693142,0.7294922516331726
NCT06663137,NCT05696717,0.6474648521315182
NCT06663137,NCT05731544,0.7496354814891355
NCT06663137,NCT06079736,0.840832124354397
NCT06663137,NCT06185673,0.5635755617863223
NCT06663137,NCT06204809,0.7801157250785248
NCT06663137,NCT06255782,0.8156945972311959
NCT06663137,NCT06377930,0.7398836625402373
NCT06663137,NCT06601192,0.6960826386460736
NCT06663137,NCT06663137,1.000000000000001
NCT06663137,NCT06736509,0.6959935037801074
NCT06663137,NCT05579249,0.6835149800528347
NCT06663137,NCT06034275,0.7285286767080472
NCT06663137,NCT05065411,0.7668167778899968
NCT06663137,NCT05424276,0.7192634013831936
NCT06663137,NCT04887298,0.6957756032808573
NCT06663137,NCT04073498,0.7660678575605344
NCT06663137,NCT03959527,0.785324418437424
NCT06663137,NCT04469595,0.7190834692906609
NCT06663137,NCT04370054,0.6433584454491936
NCT06736509,NCT03059992,0.7306297088890062
NCT06736509,NCT03257033,0.7009861989163698
NCT06736509,NCT03363841,0.9121218852836469
NCT06736509,NCT03417102,0.6253098442439876
NCT06736509,NCT03425279,0.7457024076952294
NCT06736509,NCT03464019,0.7526559261307402
NCT06736509,NCT03504488,0.7344463729305245
NCT06736509,NCT04003467,0.590247461147148
NCT06736509,NCT04153149,0.8012317316949554
NCT06736509,NCT04163185,0.8760634487394187
NCT06736509,NCT04180488,0.8459959311034809
NCT06736509,NCT04524273,0.8800982433801945
NCT06736509,NCT04544293,0.6441180329201532
NCT06736509,NCT05059223,0.9223655687824792
NCT06736509,NCT05085366,0.8760972466405066
NCT06736509,NCT05109091,0.771582902130768
NCT06736509,NCT05208944,0.5330269762494201
NCT06736509,NCT05291091,0.7780976135673741
NCT06736509,NCT05357950,0.7651184215561375
NCT06736509,NCT05481879,0.6739331471605625
NCT06736509,NCT05693142,0.6625996465080283
NCT06736509,NCT05696717,0.790384374407257
NCT06736509,NCT05731544,0.7687533518510676
NCT06736509,NCT06079736,0.6096049606623613
NCT06736509,NCT06185673,0.5231411319906352
NCT06736509,NCT06204809,0.7221610787662678
NCT06736509,NCT06255782,0.6133137576863238
NCT06736509,NCT06377930,0.7645744803881478
NCT06736509,NCT06601192,0.7701892240131779
NCT06736509,NCT06663137,0.6959935037801074
NCT06736509,NCT06736509,1.0000000000000007
NCT06736509,NCT05579249,0.6179058576374105
NCT06736509,NCT06034275,0.6974678044294806
NCT06736509,NCT05065411,0.6185000561383567
NCT06736509,NCT05424276,0.7669270177596978
NCT06736509,NCT04887298,0.7278733136303589
NCT06736509,NCT04073498,0.6411394384384909
NCT06736509,NCT03959527,0.7654666294707663
NCT06736509,NCT04469595,0.7962491124800417
NCT06736509,NCT04370054,0.7349241476480456
NCT05579249,NCT03059992,0.5749519756170604
NCT05579249,NCT03257033,0.6047708264812897
NCT05579249,NCT03363841,0.6150348869542359
NCT05579249,NCT03417102,0.6636488542203358
NCT05579249,NCT03425279,0.6639390967414555
NCT05579249,NCT03464019,0.6185858915462785
NCT05579249,NCT03504488,0.6312936601377942
NCT05579249,NCT04003467,0.7133073618143837
NCT05579249,NCT04153149,0.7135474269621257
NCT05579249,NCT04163185,0.6248455862537431
NCT05579249,NCT04180488,0.7467487843609785
NCT05579249,NCT04524273,0.6908606204525255
NCT05579249,NCT04544293,0.8795758319071942
NCT05579249,NCT05059223,0.6378210611759662
NCT05579249,NCT05085366,0.695628750017441
NCT05579249,NCT05109091,0.6762199819115058
NCT05579249,NCT05208944,0.6211686480357755
NCT05579249,NCT05291091,0.7500050497980842
NCT05579249,NCT05357950,0.7729844267331906
NCT05579249,NCT05481879,0.7243695585966361
NCT05579249,NCT05693142,0.8423139593268606
NCT05579249,NCT05696717,0.6268421634906777
NCT05579249,NCT05731544,0.7839249072514823
NCT05579249,NCT06079736,0.749633449003019
NCT05579249,NCT06185673,0.6373337163052426
NCT05579249,NCT06204809,0.7005502238004979
NCT05579249,NCT06255782,0.671795454332985
NCT05579249,NCT06377930,0.5690238951197283
NCT05579249,NCT06601192,0.5189865641429395
NCT05579249,NCT06663137,0.6835149800528347
NCT05579249,NCT06736509,0.6179058576374105
NCT05579249,NCT05579249,1.0000000000000004
NCT05579249,NCT06034275,0.5674032368170207
NCT05579249,NCT05065411,0.5915440476069708
NCT05579249,NCT05424276,0.7425255569384432
NCT05579249,NCT04887298,0.623602281231741
NCT05579249,NCT04073498,0.6456849497236564
NCT05579249,NCT03959527,0.6843465128367365
NCT05579249,NCT04469595,0.7197219645105086
NCT05579249,NCT04370054,0.7149986408679265
NCT06034275,NCT03059992,0.5668913830816631
NCT06034275,NCT03257033,0.8404013672307705
NCT06034275,NCT03363841,0.6840327892134541
NCT06034275,NCT03417102,0.6385146442943348
NCT06034275,NCT03425279,0.8582417734211331
NCT06034275,NCT03464019,0.5829403273916328
NCT06034275,NCT03504488,0.8536715089746428
NCT06034275,NCT04003467,0.5348100753807188
NCT06034275,NCT04153149,0.5950284552119587
NCT06034275,NCT04163185,0.6883736482639538
NCT06034275,NCT04180488,0.7741956911753143
NCT06034275,NCT04524273,0.6941419123757167
NCT06034275,NCT04544293,0.5494684938692707
NCT06034275,NCT05059223,0.6466634273034961
NCT06034275,NCT05085366,0.7003493144419815
NCT06034275,NCT05109091,0.6896516292077405
NCT06034275,NCT05208944,0.6547482797036711
NCT06034275,NCT05291091,0.6154693555573748
NCT06034275,NCT05357950,0.7253765809420633
NCT06034275,NCT05481879,0.7027063075346915
NCT06034275,NCT05693142,0.5062087738739411
NCT06034275,NCT05696717,0.5572018139171663
NCT06034275,NCT05731544,0.6217174108714215
NCT06034275,NCT06079736,0.64123571450927
NCT06034275,NCT06185673,0.3229556587465844
NCT06034275,NCT06204809,0.615471033873678
NCT06034275,NCT06255782,0.656320894232305
NCT06034275,NCT06377930,0.627375720196716
NCT06034275,NCT06601192,0.705711161589844
NCT06034275,NCT06663137,0.7285286767080472
NCT06034275,NCT06736509,0.6974678044294806
NCT06034275,NCT05579249,0.5674032368170207
NCT06034275,NCT06034275,0.9999999999999998
NCT06034275,NCT05065411,0.734845507591396
NCT06034275,NCT05424276,0.6254462936733151
NCT06034275,NCT04887298,0.6179635240394384
NCT06034275,NCT04073498,0.6105692867586564
NCT06034275,NCT03959527,0.6597243677596497
NCT06034275,NCT04469595,0.6127102106495371
NCT06034275,NCT04370054,0.68936113658253
NCT05065411,NCT03059992,0.58546677983568
NCT05065411,NCT03257033,0.8549848320160404
NCT05065411,NCT03363841,0.639607404306234
NCT05065411,NCT03417102,0.6973085013359733
NCT05065411,NCT03425279,0.8943548307004602
NCT05065411,NCT03464019,0.6690455066352486
NCT05065411,NCT03504488,0.8539012319141109
NCT05065411,NCT04003467,0.6402384651289572
NCT05065411,NCT04153149,0.6493939796192785
NCT05065411,NCT04163185,0.6769840919735005
NCT05065411,NCT04180488,0.7419252909845169
NCT05065411,NCT04524273,0.725568418909342
NCT05065411,NCT04544293,0.5395320705795515
NCT05065411,NCT05059223,0.6638252809131314
NCT05065411,NCT05085366,0.6831166417837892
NCT05065411,NCT05109091,0.6680554006133922
NCT05065411,NCT05208944,0.745504181260604
NCT05065411,NCT05291091,0.6600458577874995
NCT05065411,NCT05357950,0.6862104716963421
NCT05065411,NCT05481879,0.6553286303985604
NCT05065411,NCT05693142,0.5375998531032796
NCT05065411,NCT05696717,0.6358079775862877
NCT05065411,NCT05731544,0.6281658563926122
NCT05065411,NCT06079736,0.5990060818983733
NCT05065411,NCT06185673,0.32861331717331976
NCT05065411,NCT06204809,0.6065003424439993
NCT05065411,NCT06255782,0.6332827074595168
NCT05065411,NCT06377930,0.6308096560120471
NCT05065411,NCT06601192,0.5854755142765414
NCT05065411,NCT06663137,0.7668167778899968
NCT05065411,NCT06736509,0.6185000561383567
NCT05065411,NCT05579249,0.5915440476069708
NCT05065411,NCT06034275,0.734845507591396
NCT05065411,NCT05065411,1.000000000000001
NCT05065411,NCT05424276,0.5717824241119007
NCT05065411,NCT04887298,0.6106661478979031
NCT05065411,NCT04073498,0.6858928587880724
NCT05065411,NCT03959527,0.6618776419577417
NCT05065411,NCT04469595,0.6164747899660169
NCT05065411,NCT04370054,0.7055407483890247
NCT05424276,NCT03059992,0.678528172563731
NCT05424276,NCT03257033,0.6095268937459956
NCT05424276,NCT03363841,0.746907306319593
NCT05424276,NCT03417102,0.6388649500806786
NCT05424276,NCT03425279,0.6876019807395548
NCT05424276,NCT03464019,0.7042958760263989
NCT05424276,NCT03504488,0.6705786272646138
NCT05424276,NCT04003467,0.6880871391061736
NCT05424276,NCT04153149,0.7263187758083732
NCT05424276,NCT04163185,0.7758603901662672
NCT05424276,NCT04180488,0.8154213692107699
NCT05424276,NCT04524273,0.6980875947232978
NCT05424276,NCT04544293,0.7017757370270915
NCT05424276,NCT05059223,0.7394496379998141
NCT05424276,NCT05085366,0.7582700008455384
NCT05424276,NCT05109091,0.7833164319204148
NCT05424276,NCT05208944,0.5945525473330108
NCT05424276,NCT05291091,0.8000665842006413
NCT05424276,NCT05357950,0.8048145460835318
NCT05424276,NCT05481879,0.8038165970689141
NCT05424276,NCT05693142,0.7834841207095408
NCT05424276,NCT05696717,0.8038362312866377
NCT05424276,NCT05731544,0.7564434951551445
NCT05424276,NCT06079736,0.8010747967761975
NCT05424276,NCT06185673,0.6569771220427791
NCT05424276,NCT06204809,0.8315285433790716
NCT05424276,NCT06255782,0.6959489065825436
NCT05424276,NCT06377930,0.838976415638517
NCT05424276,NCT06601192,0.6618681648588739
NCT05424276,NCT06663137,0.7192634013831936
NCT05424276,NCT06736509,0.7669270177596978
NCT05424276,NCT05579249,0.7425255569384432
NCT05424276,NCT06034275,0.6254462936733151
NCT05424276,NCT05065411,0.5717824241119007
NCT05424276,NCT05424276,1.0000000000000004
NCT05424276,NCT04887298,0.5665597155536237
NCT05424276,NCT04073498,0.5497323867011651
NCT05424276,NCT03959527,0.7160611149901744
NCT05424276,NCT04469595,0.7410007033655711
NCT05424276,NCT04370054,0.6826603477139901
NCT04887298,NCT03059992,0.6694300081819989
NCT04887298,NCT03257033,0.6585513105482516
NCT04887298,NCT03363841,0.6807732923662667
NCT04887298,NCT03417102,0.5549957141231423
NCT04887298,NCT03425279,0.6765823193969966
NCT04887298,NCT03464019,0.5547479186667608
NCT04887298,NCT03504488,0.5698127723906742
NCT04887298,NCT04003467,0.5097701715123752
NCT04887298,NCT04153149,0.7252873609122693
NCT04887298,NCT04163185,0.6219651226557866
NCT04887298,NCT04180488,0.6476378615933378
NCT04887298,NCT04524273,0.7479094594404138
NCT04887298,NCT04544293,0.5993349880138462
NCT04887298,NCT05059223,0.6816366852266665
NCT04887298,NCT05085366,0.6869869369125734
NCT04887298,NCT05109091,0.5519862408771105
NCT04887298,NCT05208944,0.5697194573081308
NCT04887298,NCT05291091,0.6126778397648692
NCT04887298,NCT05357950,0.6946738787125496
NCT04887298,NCT05481879,0.6579967888095798
NCT04887298,NCT05693142,0.6754094540938835
NCT04887298,NCT05696717,0.530395021888107
NCT04887298,NCT05731544,0.6004873180017456
NCT04887298,NCT06079736,0.612705297620252
NCT04887298,NCT06185673,0.4538912198205135
NCT04887298,NCT06204809,0.6703285490775714
NCT04887298,NCT06255782,0.5490137822296786
NCT04887298,NCT06377930,0.5362881179732603
NCT04887298,NCT06601192,0.6616145726502208
NCT04887298,NCT06663137,0.6957756032808573
NCT04887298,NCT06736509,0.7278733136303589
NCT04887298,NCT05579249,0.623602281231741
NCT04887298,NCT06034275,0.6179635240394384
NCT04887298,NCT05065411,0.6106661478979031
NCT04887298,NCT05424276,0.5665597155536237
NCT04887298,NCT04887298,1.0000000000000004
NCT04887298,NCT04073498,0.7321988100432857
NCT04887298,NCT03959527,0.7592237776685782
NCT04887298,NCT04469595,0.5992534222750269
NCT04887298,NCT04370054,0.5815560267386864
NCT04073498,NCT03059992,0.6770630126547516
NCT04073498,NCT03257033,0.65855735708412
NCT04073498,NCT03363841,0.6832379730717208
NCT04073498,NCT03417102,0.8524342781256204
NCT04073498,NCT03425279,0.7065664513403985
NCT04073498,NCT03464019,0.6166959076966353
NCT04073498,NCT03504488,0.6650582296793235
NCT04073498,NCT04003467,0.6332352176011086
NCT04073498,NCT04153149,0.7497496341993648
NCT04073498,NCT04163185,0.625444612744022
NCT04073498,NCT04180488,0.7298600912723565
NCT04073498,NCT04524273,0.697139211232373
NCT04073498,NCT04544293,0.5867432652497238
NCT04073498,NCT05059223,0.6660215111697506
NCT04073498,NCT05085366,0.6476998512063626
NCT04073498,NCT05109091,0.6347599263589689
NCT04073498,NCT05208944,0.7825826279197379
NCT04073498,NCT05291091,0.6681984566760338
NCT04073498,NCT05357950,0.7798424292014889
NCT04073498,NCT05481879,0.7310886001467722
NCT04073498,NCT05693142,0.6737673294986294
NCT04073498,NCT05696717,0.5714516920931235
NCT04073498,NCT05731544,0.6471266862723936
NCT04073498,NCT06079736,0.741221923340725
NCT04073498,NCT06185673,0.4586590295583599
NCT04073498,NCT06204809,0.6379475562387745
NCT04073498,NCT06255782,0.8134034021999091
NCT04073498,NCT06377930,0.6496592896039104
NCT04073498,NCT06601192,0.6944314201701653
NCT04073498,NCT06663137,0.7660678575605344
NCT04073498,NCT06736509,0.6411394384384909
NCT04073498,NCT05579249,0.6456849497236564
NCT04073498,NCT06034275,0.6105692867586564
NCT04073498,NCT05065411,0.6858928587880724
NCT04073498,NCT05424276,0.5497323867011651
NCT04073498,NCT04887298,0.7321988100432857
NCT04073498,NCT04073498,1.0
NCT04073498,NCT03959527,0.7062979674927122
NCT04073498,NCT04469595,0.6948129361168897
NCT04073498,NCT04370054,0.7478467408666659
NCT03959527,NCT03059992,0.8317082003759341
NCT03959527,NCT03257033,0.7375662342920803
NCT03959527,NCT03363841,0.7523080085536273
NCT03959527,NCT03417102,0.7202699460884353
NCT03959527,NCT03425279,0.737534138495149
NCT03959527,NCT03464019,0.5989882960155096
NCT03959527,NCT03504488,0.6917302151938302
NCT03959527,NCT04003467,0.6186574350890879
NCT03959527,NCT04153149,0.7226439269648118
NCT03959527,NCT04163185,0.7320778815618995
NCT03959527,NCT04180488,0.7849653100342786
NCT03959527,NCT04524273,0.7800023190304574
NCT03959527,NCT04544293,0.6202624166071125
NCT03959527,NCT05059223,0.7796106937382032
NCT03959527,NCT05085366,0.7172101729919047
NCT03959527,NCT05109091,0.6429251901889225
NCT03959527,NCT05208944,0.6466392907608814
NCT03959527,NCT05291091,0.6687936190678929
NCT03959527,NCT05357950,0.7550007037590005
NCT03959527,NCT05481879,0.7858557810294786
NCT03959527,NCT05693142,0.7211732878813558
NCT03959527,NCT05696717,0.6465100668028536
NCT03959527,NCT05731544,0.7183089734456026
NCT03959527,NCT06079736,0.6976867258503191
NCT03959527,NCT06185673,0.6282336153472111
NCT03959527,NCT06204809,0.689347681634125
NCT03959527,NCT06255782,0.722600843071632
NCT03959527,NCT06377930,0.7205493809234474
NCT03959527,NCT06601192,0.6885184541983755
NCT03959527,NCT06663137,0.785324418437424
NCT03959527,NCT06736509,0.7654666294707663
NCT03959527,NCT05579249,0.6843465128367365
NCT03959527,NCT06034275,0.6597243677596497
NCT03959527,NCT05065411,0.6618776419577417
NCT03959527,NCT05424276,0.7160611149901744
NCT03959527,NCT04887298,0.7592237776685782
NCT03959527,NCT04073498,0.7062979674927122
NCT03959527,NCT03959527,0.9999999999999997
NCT03959527,NCT04469595,0.7109107660971886
NCT03959527,NCT04370054,0.6927775080884611
NCT04469595,NCT03059992,0.7269513517592097
NCT04469595,NCT03257033,0.691955649498731
NCT04469595,NCT03363841,0.8365037150138206
NCT04469595,NCT03417102,0.707535067943238
NCT04469595,NCT03425279,0.7344771366850537
NCT04469595,NCT03464019,0.7624052319965064
NCT04469595,NCT03504488,0.7597878708530734
NCT04469595,NCT04003467,0.6872301980892174
NCT04469595,NCT04153149,0.8047932981055622
NCT04469595,NCT04163185,0.8477175124648557
NCT04469595,NCT04180488,0.8921075540297942
NCT04469595,NCT04524273,0.7719758507580499
NCT04469595,NCT04544293,0.687957871372391
NCT04469595,NCT05059223,0.8393871225840737
NCT04469595,NCT05085366,0.8131185311077163
NCT04469595,NCT05109091,0.8527889986053034
NCT04469595,NCT05208944,0.6113581948442703
NCT04469595,NCT05291091,0.8496635789597384
NCT04469595,NCT05357950,0.7136081298955242
NCT04469595,NCT05481879,0.7249365627548718
NCT04469595,NCT05693142,0.7619330632204471
NCT04469595,NCT05696717,0.8171904138454633
NCT04469595,NCT05731544,0.8140162083600433
NCT04469595,NCT06079736,0.726147607639175
NCT04469595,NCT06185673,0.5800128312702028
NCT04469595,NCT06204809,0.7150859209160705
NCT04469595,NCT06255782,0.7300349251613493
NCT04469595,NCT06377930,0.6993635350852236
NCT04469595,NCT06601192,0.6908820571227049
NCT04469595,NCT06663137,0.7190834692906609
NCT04469595,NCT06736509,0.7962491124800417
NCT04469595,NCT05579249,0.7197219645105086
NCT04469595,NCT06034275,0.6127102106495371
NCT04469595,NCT05065411,0.6164747899660169
NCT04469595,NCT05424276,0.7410007033655711
NCT04469595,NCT04887298,0.5992534222750269
NCT04469595,NCT04073498,0.6948129361168897
NCT04469595,NCT03959527,0.7109107660971886
NCT04469595,NCT04469595,1.0000000000000007
NCT04469595,NCT04370054,0.780168056308225
NCT04370054,NCT03059992,0.5966536871520549
NCT04370054,NCT03257033,0.7719608285819515
NCT04370054,NCT03363841,0.765179961445149
NCT04370054,NCT03417102,0.7942734045863787
NCT04370054,NCT03425279,0.7437052572099568
NCT04370054,NCT03464019,0.8551934486246249
NCT04370054,NCT03504488,0.8189829216151427
NCT04370054,NCT04003467,0.6065594326937572
NCT04370054,NCT04153149,0.7625942406534624
NCT04370054,NCT04163185,0.7604828169753357
NCT04370054,NCT04180488,0.8732329888414283
NCT04370054,NCT04524273,0.7688428046096921
NCT04370054,NCT04544293,0.7417295372908856
NCT04370054,NCT05059223,0.7706814507979038
NCT04370054,NCT05085366,0.8689673829333058
NCT04370054,NCT05109091,0.8507113922748893
NCT04370054,NCT05208944,0.639800889455422
NCT04370054,NCT05291091,0.8733154161026345
NCT04370054,NCT05357950,0.6998738790076701
NCT04370054,NCT05481879,0.6813504088709178
NCT04370054,NCT05693142,0.6986131804580347
NCT04370054,NCT05696717,0.839925821517134
NCT04370054,NCT05731544,0.7420970033363473
NCT04370054,NCT06079736,0.6249353931235634
NCT04370054,NCT06185673,0.42020860376770447
NCT04370054,NCT06204809,0.6242799265481869
NCT04370054,NCT06255782,0.7433584535503159
NCT04370054,NCT06377930,0.6935811967430162
NCT04370054,NCT06601192,0.7517340465039187
NCT04370054,NCT06663137,0.6433584454491936
NCT04370054,NCT06736509,0.7349241476480456
NCT04370054,NCT05579249,0.7149986408679265
NCT04370054,NCT06034275,0.68936113658253
NCT04370054,NCT05065411,0.7055407483890247
NCT04370054,NCT05424276,0.6826603477139901
NCT04370054,NCT04887298,0.5815560267386864
NCT04370054,NCT04073498,0.7478467408666659
NCT04370054,NCT03959527,0.6927775080884611
NCT04370054,NCT04469595,0.780168056308225
NCT04370054,NCT04370054,1.0000000000000004
